do not touch,Plasmid,Con [ng/ul],Conc (nM),Size (bp),mw (ng/pmol),,,plamsid (ng),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,repl,total DNA combo final volume w/water (uL),plasmid concentration nM,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,,,,,
,m167_GvpN ,52.5,15.47599746,5219,3392.35,,,m167_GvpN ,21.2021875,21.2021875,21.2021875,21.2021875,84.80875,21.2021875,21.2021875,0,21.2021875,21.2021875,21.2021875,84.80875,21.2021875,21.2021875,21.2021875,84.80875,21.2021875,84.80875,21.2021875,21.2021875,21.2021875,84.80875,21.2021875,0,21.2021875,84.80875,21.2021875,21.2021875,84.80875,84.80875,21.2021875,84.80875,21.2021875,21.2021875,84.80875,21.2021875,21.2021875,21.2021875,84.80875,0,21.2021875,21.2021875,84.80875,21.2021875,21.2021875,84.80875,84.80875,84.80875,21.2021875,21.2021875,84.80875,21.2021875,21.2021875,84.80875,21.2021875,0,21.2021875,84.80875,84.80875,21.2021875,84.80875,21.2021875,21.2021875,84.80875,84.80875,84.80875,21.2021875,84.80875,84.80875,21.2021875,84.80875,0,84.80875,84.80875,84.80875,84.80875,0,84.80875,84.80875,84.80875,169.6175,169.6175,169.6175,84.80875,84.80875,84.80875,21.2021875,0,21.2021875,84.80875,21.2021875,21.2021875,84.80875,84.80875,84.80875,84.80875,,,m167_GvpN ,0.198863636,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0.795454545,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0.795454545,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.198863636,0.795454545,0,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0.795454545,0.795454545,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0.198863636,0,0.198863636,0.795454545,0.795454545,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0.795454545,0.795454545,0.198863636,0.795454545,0.795454545,0.198863636,0.795454545,0,0.795454545,0.795454545,0.795454545,0.795454545,0,0.795454545,0.795454545,0.795454545,1.590909091,1.590909091,1.590909091,0.795454545,0.795454545,0.795454545,0.198863636,0,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0.795454545,0.795454545,0.795454545,,m167_GvpN ,0.000509688,32.93406458,0.748501468
,m168_GvpV,45.2,14.72336683,4723,3069.95,,,m168_GvpV,19.1871875,19.1871875,19.1871875,19.1871875,19.1871875,76.74875,19.1871875,0,19.1871875,19.1871875,19.1871875,19.1871875,76.74875,19.1871875,19.1871875,76.74875,19.1871875,19.1871875,76.74875,19.1871875,19.1871875,19.1871875,76.74875,0,19.1871875,19.1871875,76.74875,19.1871875,76.74875,19.1871875,76.74875,76.74875,19.1871875,19.1871875,19.1871875,76.74875,19.1871875,19.1871875,19.1871875,0,76.74875,19.1871875,19.1871875,76.74875,19.1871875,76.74875,19.1871875,76.74875,76.74875,19.1871875,19.1871875,76.74875,19.1871875,19.1871875,76.74875,0,19.1871875,76.74875,19.1871875,76.74875,19.1871875,76.74875,19.1871875,76.74875,76.74875,19.1871875,76.74875,76.74875,19.1871875,76.74875,76.74875,0,76.74875,76.74875,76.74875,76.74875,76.74875,0,76.74875,76.74875,153.4975,153.4975,153.4975,76.74875,19.1871875,19.1871875,19.1871875,0,76.74875,76.74875,76.74875,76.74875,19.1871875,76.74875,19.1871875,76.74875,,,m168_GvpV,0.198863636,0.198863636,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0,0.198863636,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.198863636,0.795454545,0,0.198863636,0.198863636,0.795454545,0.198863636,0.795454545,0.198863636,0.795454545,0.795454545,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.198863636,0,0.795454545,0.198863636,0.198863636,0.795454545,0.198863636,0.795454545,0.198863636,0.795454545,0.795454545,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0,0.198863636,0.795454545,0.198863636,0.795454545,0.198863636,0.795454545,0.198863636,0.795454545,0.795454545,0.198863636,0.795454545,0.795454545,0.198863636,0.795454545,0.795454545,0,0.795454545,0.795454545,0.795454545,0.795454545,0.795454545,0,0.795454545,0.795454545,1.590909091,1.590909091,1.590909091,0.795454545,0.198863636,0.198863636,0.198863636,0,0.795454545,0.795454545,0.795454545,0.795454545,0.198863636,0.795454545,0.198863636,0.795454545,,m168_GvpV,0.000503125,34.17187154,0.776633444
,m169_GvpW,50.4,15.36023406,5048,3281.2,,,m169_GvpW,20.5075,20.5075,20.5075,20.5075,20.5075,20.5075,82.03,0,20.5075,20.5075,20.5075,20.5075,20.5075,82.03,20.5075,82.03,20.5075,20.5075,20.5075,82.03,20.5075,20.5075,20.5075,0,82.03,20.5075,20.5075,82.03,20.5075,82.03,82.03,82.03,20.5075,20.5075,20.5075,20.5075,82.03,20.5075,20.5075,0,20.5075,82.03,20.5075,20.5075,82.03,20.5075,82.03,82.03,82.03,20.5075,20.5075,20.5075,82.03,20.5075,20.5075,0,82.03,20.5075,82.03,82.03,20.5075,20.5075,82.03,82.03,20.5075,82.03,82.03,20.5075,82.03,82.03,82.03,0,82.03,82.03,82.03,82.03,82.03,82.03,0,82.03,164.06,164.06,164.06,82.03,82.03,20.5075,20.5075,0,20.5075,20.5075,82.03,82.03,20.5075,20.5075,82.03,82.03,,,m169_GvpW,0.198863636,0.198863636,0.198863636,0.198863636,0.198863636,0.198863636,0.795454545,0,0.198863636,0.198863636,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0.795454545,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0.198863636,0,0.795454545,0.198863636,0.198863636,0.795454545,0.198863636,0.795454545,0.795454545,0.795454545,0.198863636,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0,0.198863636,0.795454545,0.198863636,0.198863636,0.795454545,0.198863636,0.795454545,0.795454545,0.795454545,0.198863636,0.198863636,0.198863636,0.795454545,0.198863636,0.198863636,0,0.795454545,0.198863636,0.795454545,0.795454545,0.198863636,0.198863636,0.795454545,0.795454545,0.198863636,0.795454545,0.795454545,0.198863636,0.795454545,0.795454545,0.795454545,0,0.795454545,0.795454545,0.795454545,0.795454545,0.795454545,0.795454545,0,0.795454545,1.590909091,1.590909091,1.590909091,0.795454545,0.795454545,0.198863636,0.198863636,0,0.198863636,0.198863636,0.795454545,0.795454545,0.198863636,0.198863636,0.795454545,0.795454545,,m169_GvpW,0.000496563,32.32779514,0.734722617
,pUC19 (maxi),194.6,111.4611375,2686,1745.9,,,pUC19 (maxi),1892.948438,1897.32375,1892.83875,1896.239063,1891.559063,1897.604063,1893.643125,3000,1835.106563,1830.621563,1834.021875,1829.341875,1835.386875,1831.425938,1834.996875,1079.4125,1838.397188,1833.717188,1839.762188,1835.80125,1833.912188,1829.232188,1835.277188,3000,1831.31625,1832.6325,1838.6775,1834.716563,1833.9975,1830.036563,1836.081563,1079.4125,1772.779688,1776.18,1771.5,1777.545,1773.584063,1771.695,1767.015,3000,1773.06,1769.099063,1770.415313,1776.460313,1772.499375,1771.780313,1767.819375,1079.4125,1773.864375,1776.070313,1771.390313,1777.435313,1773.474375,1774.790625,1780.835625,3000,1776.874688,1776.155625,1772.194688,1778.239688,1770.305625,1776.350625,1772.389688,1079.4125,1771.670625,1767.709688,1773.754688,1775.070938,1771.11,1777.155,1772.475,3000,1614.11875,1608.285,1614.265,1609.73125,1615.97125,1607.91125,1613.1925,1079.4125,965.825,514.075,62.325,175.9125,1708.783125,1709.173125,1713.853125,3000,1714.133438,1709.453438,1714.828125,1716.0225,1712.46375,1712.744063,1705.4925,1079.4125,,,pUC19 (maxi),34.49806836,34.57780632,34.49606936,34.55803841,34.47274768,34.58291487,34.51072871,54.67354686,33.44392821,33.36219126,33.42416031,33.33886957,33.44903677,33.3768506,33.44192921,19.67176996,33.50389826,33.41860752,33.52877472,33.45658855,33.4221613,33.33687057,33.44703777,54.67354686,33.3748516,33.39883962,33.50900682,33.43682065,33.42371608,33.35152992,33.46169711,19.67176996,32.3080511,32.37002015,32.28472942,32.39489661,32.32271045,32.2882832,32.20299247,54.67354686,32.31315966,32.2409735,32.26496151,32.37512871,32.30294254,32.28983798,32.21765181,19.67176996,32.32781901,32.36802115,32.28273042,32.39289761,32.32071145,32.34469946,32.45486666,54.67354686,32.38268049,32.36957593,32.29738976,32.40755696,32.26296251,32.37312971,32.30094354,19.67176996,32.28783898,32.21565281,32.32582001,32.34980802,32.27762186,32.38778905,32.30249832,54.67354686,29.41653237,29.3102151,29.4191977,29.33657231,29.45029328,29.30340369,29.39965191,19.67176996,17.6016928,9.368767867,1.135842936,3.205920104,31.14174475,31.14885231,31.23414304,54.67354686,31.2392516,31.15396087,31.25191195,31.27367885,31.20882236,31.21393092,31.0817747,19.67176996,,pUC19 (maxi),0.033767593,302.9539574,6.885317214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Final volume of DNA before water (uL),5.692045404,5.719482298,5.679859816,5.718872178,5.677197179,5.709745795,5.684141326,5.395683453,6.043973981,6.004351498,6.04336386,6.001688861,6.034237477,6.008633009,6.031788393,7.277212145,6.070800755,6.029125756,6.061674372,6.036069903,6.031178273,5.989503274,6.02205189,5.395683453,5.996447421,6.028515636,6.061064252,6.035459783,6.019389253,5.993784784,6.0263334,7.277212145,6.356280076,6.395292437,6.353617438,6.386166054,6.360561586,6.355669955,6.313994956,5.395683453,6.346543572,6.320939103,6.353007318,6.385555934,6.359951465,6.343880935,6.318276466,7.277212145,6.350825082,6.38310685,6.341431851,6.373980467,6.348375998,6.380444213,6.412992829,5.395683453,6.38738836,6.37131783,6.345713361,6.378261977,6.340821731,6.373370346,6.347765878,7.277212145,6.331695347,6.306090879,6.338639495,6.370707709,6.345103241,6.377651856,6.335976857,5.395683453,7.243366092,7.206783566,7.259613542,7.207597059,7.263163725,7.21976557,7.253904862,7.277212145,10.75397893,10.35516941,9.956359884,6.479593097,6.657409336,6.665923533,6.707598532,5.395683453,6.697862029,6.65618703,6.689957951,6.702753659,6.692750308,6.683013804,6.630582561,7.277212145,,total volume,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2O,5.307954596,5.280517702,5.320140184,5.281127822,5.322802821,5.290254205,5.315858674,5.604316547,4.956026019,4.995648502,4.95663614,4.998311139,4.965762523,4.991366991,4.968211607,3.722787855,4.929199245,4.970874244,4.938325628,4.963930097,4.968821727,5.010496726,4.97794811,5.604316547,5.003552579,4.971484364,4.938935748,4.964540217,4.980610747,5.006215216,4.9736666,3.722787855,4.643719924,4.604707563,4.646382562,4.613833946,4.639438414,4.644330045,4.686005044,5.604316547,4.653456428,4.679060897,4.646992682,4.614444066,4.640048535,4.656119065,4.681723534,3.722787855,4.649174918,4.61689315,4.658568149,4.626019533,4.651624002,4.619555787,4.587007171,5.604316547,4.61261164,4.62868217,4.654286639,4.621738023,4.659178269,4.626629654,4.652234122,3.722787855,4.668304653,4.693909121,4.661360505,4.629292291,4.654896759,4.622348144,4.664023143,5.604316547,3.756633908,3.793216434,3.740386458,3.792402941,3.736836275,3.78023443,3.746095138,3.722787855,0.246021069,0.644830593,1.043640116,4.520406903,4.342590664,4.334076467,4.292401468,5.604316547,4.302137971,4.34381297,4.310042049,4.297246341,4.307249692,4.316986196,4.369417439,3.722787855,,water volume,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,well_id,H1,G1,F1,E1,D1,C1,B1,A1,H2,G2,F2,E2,D2,C2,B2,A2,H3,G3,F3,E3,D3,C3,B3,A3,H4,G4,F4,E4,D4,C4,B4,A4,H5,G5,F5,E5,D5,C5,B5,A5,H6,G6,F6,E6,D6,C6,B6,A6,H7,G7,F7,E7,D7,C7,B7,A7,H8,G8,F8,E8,D8,C8,B8,A8,H9,G9,F9,E9,D9,C9,B9,A9,H10,G10,F10,E10,D10,C10,B10,A10,H11,G11,F11,E11,D11,C11,B11,A11,H12,G12,F12,E12,D12,C12,B12,A12,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.596590909,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,fmol ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000625,nmol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
current adjustment,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000025,nmol,,,,,,,,,,,,,,1.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate type,area adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 cm,5.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-well,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-well,0.364583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.16,transfers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-well,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dilute plasmids such that for chaperones, 0.25x condition requires 10 0.25 nL transfers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48-well,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96-well,0.033333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
